doc_id,satz,werden,partizip
kafka_jur_2_5,"So heißt es z. B. emlich gleichlautender Form in der Verordnung vom 7. Feber 1907 (Schutzvorschriften für Hochbauten) und in jener vom 22. August 1911 (Schutzvorschriften für die Zuckerfabriken): «Personen, von denen dem Arbeitgeber bekannt ist, daß sie an Fallsucht, Krämpfen, zeitweiligen Ohnmachtsanfällen, Schwindel, Schwerhörigkeit oder anderen körperlichen Schwächen oder Gebrechen in dem Maße leiden, daß sie dadurch bei gewissen Arbeiten einer außergewöhnlichen Gefahr ausgesetzt werden oder eine solche hervorrufen könnten, dürfen zu Arbeiten dieser Art nicht verwendet werden.",werden,ausgesetzt
kafka_jur_2_5,"So heißt es z. B. emlich gleichlautender Form in der Verordnung vom 7. Feber 1907 (Schutzvorschriften für Hochbauten) und in jener vom 22. August 1911 (Schutzvorschriften für die Zuckerfabriken): «Personen, von denen dem Arbeitgeber bekannt ist, daß sie an Fallsucht, Krämpfen, zeitweiligen Ohnmachtsanfällen, Schwindel, Schwerhörigkeit oder anderen körperlichen Schwächen oder Gebrechen in dem Maße leiden, daß sie dadurch bei gewissen Arbeiten einer außergewöhnlichen Gefahr ausgesetzt werden oder eine solche hervorrufen könnten, dürfen zu Arbeiten dieser Art nicht verwendet werden.",werden,verwendet
kafka_jur_2_5,"Besonders gefährliche Arbeiten sollen nur solchen Personen übertragen werden, welche mit denselben und den, damit verbundenen Gefahren vertraut sind und die notwendige Eignung besitzen.»",werden,übertragen
kafka_jur_2_5,"«Mit der unmittelbaren Manipulation mit Hadern dürfen jugendliche Arbeiter, sowie Arbeiter mit kranken oder empfindlichen Atmungsorganen, Tuberkulöse und Arbeiter mit offenen Wunden nicht beschäftigt werden.»",werden,beschäftigt
kafka_jur_2_5,"Nun liegen aber trotzdem bei der Anstellung von Kriegsbeschädigten Verhältnisse vor, an welche bei den erwähnten Bestimmungen nicht gedacht worden war.",worden,gedacht
kafka_jur_2_5,Damit muß also bei der Beurteilung der Anstellungsmöglichkeit von Kriegsbeschädigten gerechnet werden.,werden,gerechnet
kafka_jur_2_5,"Ferner handelt es sich bei den Kriegsbeschädigten, welche in ihren früheren Beruf wieder eingefügt werden sollen, in vielen Fällen um Arbeiter mit großen Berufserfahrungen, welche einerseits zu alt sind, um einen anderen Beruf ergreifen zu können, anderseits ihren Beruf so gründlich kennen, daß die Gefährdung, welche für Kriegsbeschädigte bei gewissen Arbeiten eintritt, anders beurteilt werden muß, als bei anderen Arbeitern, welche neu in den Beruf kommen.",werden,eingefügt
kafka_jur_2_5,"Ferner handelt es sich bei den Kriegsbeschädigten, welche in ihren früheren Beruf wieder eingefügt werden sollen, in vielen Fällen um Arbeiter mit großen Berufserfahrungen, welche einerseits zu alt sind, um einen anderen Beruf ergreifen zu können, anderseits ihren Beruf so gründlich kennen, daß die Gefährdung, welche für Kriegsbeschädigte bei gewissen Arbeiten eintritt, anders beurteilt werden muß, als bei anderen Arbeitern, welche neu in den Beruf kommen.",werden,beurteilt
kafka_jur_2_5,"Aus allen diesen Erwägungen ergibt sich, daß strenge, unabänderliche Grundsätze über die Verwendungsfähigkeit von Kriegsbeschädigten in bestimmten Berufen nicht so aufgestellt werden können, wie dies bisher in analogen Fällen in den Unfallverhütungsvorschriften möglich war.",werden,aufgestellt
kafka_jur_2_5,"Was bisher allgemeine Frage war, wird jetzt Tat sein, und gegenüber Anfragen, wie der obigen, wird nur gesagt werden können:",werden,gesagt
kafka_jur_2_5,"Die gleiche menschliche Rücksicht, welche dafür spricht, daß der Kriegsbeschädigte wieder in seinem früheren Berufe beschäftigt wird, muß gleichzeitig auch davon abhalten, ihm Arbeiten zu übertragen, von denen sich voraussehen läßt, daß sie ihn infolge seines Gebrechens in besonders große Gefahr bringen.",wird,beschäftigt
kafka_jur_2_5,"Schon in dem zitierten Erlaß des Deutschen Reichsversicherungsamtes heißt es: «Wie aber die ärztliche Behandlung der Kriegsverletzten, für welche die berufsgenossenschaftliche Heilbehandlung eine Vorschule war, im Krieg erfreulich weitergebildet wird, so soll das Interesse für Wiederbeschäftigung der Kriegsbeschädigten auch zu Verbesserungen der Unfallverhütungstechnik anregen.",wird,weitergebildet
kafka_jur_2_5,"Dadurch könnte nicht nur eine unfallsichere Betätigung von Kriegsschädigten in größerem Umfang ermöglicht, sondern für alle beschränkt Erwerbsunfähigen, auch für die Unfallverletzten, ein dauernder Gewinn erzielt werden.",werden,erzielt
kafka_jur_2_5,"Es wird zum Beispiel hinsichtlich der Zuführung bei Stanzen, Pressen und ähnlichen Maschinen der Ausrücker der Maschine so zu legen sein, daß er mit der linken Hand oder mit dem Fuß bedient werden kann.",werden,bedient
kafka_jur_6_2,"So wurde z. B. durch diese Maßnahme die Textilindustrie, die von allem Anfang an ihr Erfordernis aufgebracht hatte, arg betroffen, da sie infolge der allgemeinen Erhöhung des Beitragssatzes das Passivum anderer Betriebsgruppen, z. B. der Maschinenindustrie, des Baugewerbes, der Landwirtschaft und der Stein- und Erdenverarbeitung mit decken helfen mußte.",wurde,betroffen
kafka_jur_6_2,"Es muß aber betont werden, daß diese Tendenz auch heute nicht allgemein ist und daß das Ministerium des Innern bei einer Reihe von Gruppen in sein altes System verfiel.",werden,betont
kafka_jur_6_2,"Diese Anschauung ist deshalb grundfalsch, weil doch immer in Erwägung gezogen werden muß, welchen Zweck der Gesetzgeber mit dem Kapitaldeckungssystem verfolgte, daß er nämlich durch dieses System die Industrie in den späteren Jahren der Arbeiterunfallversicherung entlasten und sie vor sprunghaft wechselnden Belastungen schützen und ihr stets positive, für ihre Kalkulation brauchbare Ziffern vor Augen halten wollte.",werden,gezogen
kafka_jur_6_2,"Alle diese jedenfalls außergewöhnlich begrüßenswerten Absichten des Gesetzgebers sind durch die tatsächliche Entwicklung der österreichischen Arbeiterunfallversicherung nicht erfüllt worden, und zwar nicht vielleicht durch die Lücken und Unvollkommenheiten des Gesetzes, sondern in erster Linie infolge der durchaus mißglückten Durchführung seiner Bestimmungen.",worden,erfüllt
kafka_jur_6_2,Diese Gefährlichkeit wird bestimmt durch die Gegenüberstellung von Belastung und Lohnsummen und das Ergebnis dieser Gegenüberstellung ist der Beitragssatz.,wird,bestimmt
kafka_jur_6_2,"Soll jeder Unternehmer im Sinne des Gesetzes zur Arbeiterunfallversicherung herangezogen werden, so muß die Gegenüberstellung von Lohnsummen und Unfallsbelastung eine den - tatsächlichen Verhältnissen entsprechende sein.",werden,herangezogen
kafka_jur_6_2,"Diese Lohnsummen müssen einerseits restlos beim Einbekenntnis zur Geltung kommen, um in der Statistik richtig gewürdigt werden zu können, andererseits aber dürfen sich wieder die einzelnen Unternehmer nicht dem Ergebnis der Statistik dadurch entziehen, daß sie, um die Höhe der Beitragssätze zu paralysieren, eine geringere, den Tatsachen nicht entsprechende Lohnsumme einbekennen.",werden,gewürdigt
kafka_jur_6_2,"Tatsächlich sind weder nach der einen, noch nach der anderen Richtung die wahren Ziffern erfaßt worden.",worden,erfaßt
kafka_jur_6_2,"Infolgedessen ist es im Interesse aller redlich einbekennenden Unternehmer gelegen, daß alle Unternehmer zur vollständigen Pflichterfüllung der Anstalt gegenüber herangezogen werden und es ist daher durchaus verfehlt, in jedem einzelnen Fall, in welchem eine Anstalt einen Unternehmer, der seiner Pflicht ihr gegenüber nicht nachgekommen ist, nachträglich zur Nachzahlung heranzieht, eine Härte, ein ungerechtes Vorgehen oder noch ärgeres zu erblicken.",werden,herangezogen
kafka_jur_3_2,"Hier wurde insbesondere der Wunsch ausgesprochen, daß eine Erweiterung des Wirkungskreises der Unfallversicherungsanstalten in der Richtung platzgreifen möge, daß ihnen gestattet werde, Aufwendungen zur Unfallverhütung zu machen, allerdings nicht zur Unfallverhütung in einzelnen Betrieben, sondern für das Unfallverhütungswesen überhaupt.",wurde,ausgesprochen
kafka_jur_3_2,"Hier wurde insbesondere der Wunsch ausgesprochen, daß eine Erweiterung des Wirkungskreises der Unfallversicherungsanstalten in der Richtung platzgreifen möge, daß ihnen gestattet werde, Aufwendungen zur Unfallverhütung zu machen, allerdings nicht zur Unfallverhütung in einzelnen Betrieben, sondern für das Unfallverhütungswesen überhaupt.",werde,gestattet
kafka_jur_3_2,"Es wurde ferner der Vorschlag gemacht, den Anstalten die Möglichkeit zu geben, einen Betrag zu dem Zwecke bewilligen zu können, um eine Kommission einzusetzen, welche aus praktisch erfahrenen Männern der verschiedenen Berufe, aus dem Kreise der Unternehmer und der Arbeiter mit Hinzuziehung von Ingenieuren und Architekten gebildet wird, welche über die Vorschläge zu urteilen hätte und auch Prämien für vorzügliche Unfallsvorkehrungen ausschreiben könnte, ferner, daß die Anstalt berechtigt sein solle, aus Fachmännern gewählte Beamte anzustellen, welche die Betriebe besuchen und sich davon überzeugen, ob die Vorschriften auch beachtet und angewendet werden.",wurde,gemacht
kafka_jur_3_2,"Es wurde ferner der Vorschlag gemacht, den Anstalten die Möglichkeit zu geben, einen Betrag zu dem Zwecke bewilligen zu können, um eine Kommission einzusetzen, welche aus praktisch erfahrenen Männern der verschiedenen Berufe, aus dem Kreise der Unternehmer und der Arbeiter mit Hinzuziehung von Ingenieuren und Architekten gebildet wird, welche über die Vorschläge zu urteilen hätte und auch Prämien für vorzügliche Unfallsvorkehrungen ausschreiben könnte, ferner, daß die Anstalt berechtigt sein solle, aus Fachmännern gewählte Beamte anzustellen, welche die Betriebe besuchen und sich davon überzeugen, ob die Vorschriften auch beachtet und angewendet werden.",wird,gebildet
kafka_jur_3_2,"Es wurde ferner der Vorschlag gemacht, den Anstalten die Möglichkeit zu geben, einen Betrag zu dem Zwecke bewilligen zu können, um eine Kommission einzusetzen, welche aus praktisch erfahrenen Männern der verschiedenen Berufe, aus dem Kreise der Unternehmer und der Arbeiter mit Hinzuziehung von Ingenieuren und Architekten gebildet wird, welche über die Vorschläge zu urteilen hätte und auch Prämien für vorzügliche Unfallsvorkehrungen ausschreiben könnte, ferner, daß die Anstalt berechtigt sein solle, aus Fachmännern gewählte Beamte anzustellen, welche die Betriebe besuchen und sich davon überzeugen, ob die Vorschriften auch beachtet und angewendet werden.",werden,beachtet
kafka_jur_3_2,"Die k. k. Statthalterei hat auch damals infolge Zuschrift der Anstalt vom 6. Mai 1897, Zahl 35.791, an die k. k. Bezirkshauptmannschaften mit Erlaß vom 26. Mai 1897, Zahl 73.747, die Weisung erteilt, die Landbevölkerung auf die Gefährlichkeit der Verwendung von Kindern bei landwirtschaftlichen Maschinen in geeigneter Weise aufmerksam zu machen und dahin zu wirken, daß die Verwendung von Kindern beim landwirtschaftlichen Maschinenbetriebe vermieden werde.",werde,vermieden
kafka_jur_3_2,"Gleichzeitig wurde mit Erlaß der k. k. Statthalterei vom 26. August 1897, Zahl 113.483, die Anstalt in Kenntnis gesetzt, daß die bezogene Zuschrift aus Anlaß der in derselben angeregten Frage bezüglich der im Gesetzgebungswege zu treffenden Maßnahmen zur Verhütung von Betriebsunfällen schulpflichtiger Kinder, welche beim Betriebe landwirtschaftlicher Maschinen verwendet werden, dem k. k. Ministerium des Innern vorgelegt worden sei.",wurde,gesetzt
kafka_jur_3_2,"Gleichzeitig wurde mit Erlaß der k. k. Statthalterei vom 26. August 1897, Zahl 113.483, die Anstalt in Kenntnis gesetzt, daß die bezogene Zuschrift aus Anlaß der in derselben angeregten Frage bezüglich der im Gesetzgebungswege zu treffenden Maßnahmen zur Verhütung von Betriebsunfällen schulpflichtiger Kinder, welche beim Betriebe landwirtschaftlicher Maschinen verwendet werden, dem k. k. Ministerium des Innern vorgelegt worden sei.",werden,verwendet
kafka_jur_3_2,"Gleichzeitig wurde mit Erlaß der k. k. Statthalterei vom 26. August 1897, Zahl 113.483, die Anstalt in Kenntnis gesetzt, daß die bezogene Zuschrift aus Anlaß der in derselben angeregten Frage bezüglich der im Gesetzgebungswege zu treffenden Maßnahmen zur Verhütung von Betriebsunfällen schulpflichtiger Kinder, welche beim Betriebe landwirtschaftlicher Maschinen verwendet werden, dem k. k. Ministerium des Innern vorgelegt worden sei.",worden,vorgelegt
kafka_jur_3_2,Im Jahre 1903 wurde die gemeinschaftlich mit den beiden Sektionen des Landeskulturrates für das Königreich Böhmen angebahnte Hinausgabe autonomer Bestimmungen für die Unfallverhütung bei landwirtschaftlichen Maschinenbetrieben durchgeführt.,wurde,durchgeführt
kafka_jur_3_2,"Exzellenz den Statthalter Karl Graf Coudenhove eine intensive Förderung, indem auf Grund des von ihm verfügten Präsidialerlasses vom 10. Juli 1904, Zahl 7847, die k. k. politischen Bezirksbehörden im Wege der Gemeindebehörden die Zustellung der in Form eines Plakates herausgegebenen Unfallverhütungsbestimmungen an sämtliche Unternehmer landwirtschaftlicher Maschinenbetriebe durchgeführt haben, wodurch die Wichtigkeit der Vorschriften in wirksamer Weise in den Vordergrund gerückt worden war.",worden,gerückt
kafka_jur_3_2,"Exzellenz hat ferner auch an das Präsidium des Oberlandesgerichtes das Ersuchen gestellt, die unterstehenden Gerichte auf den Bestand und die Verbreitung der Unfallverhütungsvorschrift aufmerksam zu machen, damit dieser Umstand bei den aus Anlaß von Unfällen bei landwirtschaftlichen Maschinenbetrieben anhängig gemachten Strafverhandlungen berücksichtigt werde.",werde,berücksichtigt
kafka_jur_3_2,Im Jahre 1904 wurden die gemeinschaftlich mit den beiden Sektionen des Landeskulturrates für das Königreich Böhmen veröffentlichten «Bestimmungen für die Unfallverhütung bei landwirtschaftlichen Maschinenbetrieben» durchgeführt.,wurden,durchgeführt
kafka_jur_3_2,"Nr. 22, betreffend die Abänderung und Ergänzung der Gewerbeordnung, allgemeine Vorschriften zum Schutze des Lebens und der Gesundheit der Hilfsarbeiter bei gewerblichen Betriebsanlagen erlassen wurden.",wurden,erlassen
kafka_jur_3_2,"Ministerium des Innern, dem Ackerbau- und Eisenbahnministerium vom 18. Juli 1906, mit welcher Vorschriften für die Herstellung, Benützung und Instandhaltung von Anlagen zur Verteilung und Verwendung brennbarer Gase erlassen werden (Gasregulativ) und weiters vom 7. Februar 1907, R.-G.-Bl.",werden,erlassen
kafka_jur_3_2,Ihre Erlassung wurde von Seite des Vorstandes der Anstalt mit der freudigsten Anerkennung begrüßt.,wurde,begrüßt
kafka_jur_3_2,"War es doch eine bekannte Tatsache, daß bei den landwirtschaftlichen Betrieben in Bezug auf Arbeiterschutz so ziemlich alles fehlte, daß unsere Landwirte in dieser Hinsicht keinerlei Aufwand machten und daß insbesondere beim Einkaufe von Maschinen für den landwirtschaftlichen Gebrauch nie darauf gesehen wurde, ob dieselben mit Schutzvorrichtungen entsprechend ausgestattet sind oder nicht.",wurde,gesehen
kafka_jur_2_1,"Verhältnismäßig am stärksten wurde die Einreihung davon beeinflußt, daß sich die Industrie in immer steigenderem Maße den neuen an sie gestellten Anforderungen anpaßte, indem viele Betriebe zu einer von ihrer bisherigen Erzeugung völlig verschiedenen Arbeit übergingen.",wurde,beeinflußt
kafka_jur_2_1,"Insbesondere war zu bedenken, daß die Maschinen, trotzdem sie beibehalten wurden, oft für die schwere Arbeit, die ihnen jetzt meist zugemutet wurde, nicht vollständig geeignet waren und schon dadurch, zumal auch der Betrieb forciert wurde, eine Gefahrenerhöhung gegenüber früher bewirkten.",wurden,beibehalten
kafka_jur_2_1,"Insbesondere war zu bedenken, daß die Maschinen, trotzdem sie beibehalten wurden, oft für die schwere Arbeit, die ihnen jetzt meist zugemutet wurde, nicht vollständig geeignet waren und schon dadurch, zumal auch der Betrieb forciert wurde, eine Gefahrenerhöhung gegenüber früher bewirkten.",wurde,zugemutet
kafka_jur_2_1,"Insbesondere war zu bedenken, daß die Maschinen, trotzdem sie beibehalten wurden, oft für die schwere Arbeit, die ihnen jetzt meist zugemutet wurde, nicht vollständig geeignet waren und schon dadurch, zumal auch der Betrieb forciert wurde, eine Gefahrenerhöhung gegenüber früher bewirkten.",wurde,forciert
kafka_jur_2_1,"So blieb z. B. ein Teil des Betriebes einer Metallknopferzeugung auch weiterhin für diese Erzeugung reserviert, während in anderen Betriebsteilen mit den bisherigen Maschinen Zünder für Granaten und Schrappnells gepreßt und gedreht wurden.",wurden,gepreßt
kafka_jur_2_1,"Bei solchen Erzeugungsänderungen unter Beibehaltung der bisherigen Maschinen, wurde, wo es nur anging, versucht, mit der bisherigen Einreihung das Auskommen zu finden.",wurde,versucht
kafka_jur_2_1,Eine gemischte Einreihung wurde in diesen Fällen durchwegs vermieden.,wurde,vermieden
kafka_jur_2_1,"Besonders in der ersten Kriegszeit häuften sich die Fälle, wo eine Ermäßigung der Einreihung mit Rücksicht auf die vollständige Einstellung des motorischen Betriebes unter Berufung auf § 19 U.-V.-G. verlangt wurde.",wurde,verlangt
kafka_jur_2_1,"Solche Ansuchen wurden im Sinne des § 19 allgemein abgewiesen, da der Motor nicht abmontiert war und nur die allgemeinen außergewöhnlichen Verhältnisse die zeitweilige Einstellung bewirkt hatten, also keine vollständige äußere und faktische Änderung des Gesamtbetriebes, wie sie der § 19 voraussetzt, vorlag.",wurden,abgewiesen
kafka_jur_2_1,"Einreihungsänderungen wurden auch von solchen Betrieben verlangt, welche die Erzeugung selbst vollständig eingestellt hatten und sich meist nur zeitweilig auf Regie- und Reinigungsarbeiten beschränken.",wurden,Einreihungsänderungen
kafka_jur_2_1,"Auch in diesen Fällen wurde keine Einreihungsänderung vorgenommen, da es sich um Nebenarbeiten eines zwar zeitweilig eingestellten, aber an und für sich noch bestehenden Hauptbetriebes handelte, also um Arbeiten, welche von der Einreihung des Hauptbetriebes notwendigerweise mitumfaßt werden.",wurde,vorgenommen
kafka_jur_2_1,"Auch in diesen Fällen wurde keine Einreihungsänderung vorgenommen, da es sich um Nebenarbeiten eines zwar zeitweilig eingestellten, aber an und für sich noch bestehenden Hauptbetriebes handelte, also um Arbeiten, welche von der Einreihung des Hauptbetriebes notwendigerweise mitumfaßt werden.",werden,mitumfaßt
kafka_jur_2_1,"Dort, wo die Betriebe infolge der gegenwärtigen Lage nur eingeschränkt arbeiten, kann nicht verlangt werden, daß man die Kosten und Betriebsregulierungen auf sich nimmt, welche durch neue Unfallverhütungseinrichtungen gefordert werden.",werden,verlangt
kafka_jur_2_1,"Dort, wo die Betriebe infolge der gegenwärtigen Lage nur eingeschränkt arbeiten, kann nicht verlangt werden, daß man die Kosten und Betriebsregulierungen auf sich nimmt, welche durch neue Unfallverhütungseinrichtungen gefordert werden.",werden,gefordert
kafka_jur_2_1,"Während auf der einen Seite neue Unfallverhütungseinrichtungen kaum beschafft werden, ist das tatsächliche Bedürfnis nach ihnen ungemein gestiegen.",werden,beschafft
kafka_jur_2_1,"In jenen zahlreichen Betrieben, welche schon seit langer Zeit forciert arbeiten, ist die Unfallsgefahr, also die Notwendigkeit von Gegenmaßregeln, dadurch sehr erhöht, daß ungelernte Kräfte, vor allem auch weibliche und jugendliche Arbeiter in großer Zahl eingestellt werden mußten, daß Nachtschichten und Überstunden eingeführt wurden, daß selbst das Aufsichtspersonal nicht immer ein genügendes ist und daß sogar dieses unqualifizierte Arbeitermaterial einer starken Fluktuation unterworfen ist.",werden,eingestellt
kafka_jur_2_1,"In jenen zahlreichen Betrieben, welche schon seit langer Zeit forciert arbeiten, ist die Unfallsgefahr, also die Notwendigkeit von Gegenmaßregeln, dadurch sehr erhöht, daß ungelernte Kräfte, vor allem auch weibliche und jugendliche Arbeiter in großer Zahl eingestellt werden mußten, daß Nachtschichten und Überstunden eingeführt wurden, daß selbst das Aufsichtspersonal nicht immer ein genügendes ist und daß sogar dieses unqualifizierte Arbeitermaterial einer starken Fluktuation unterworfen ist.",wurden,eingeführt
kafka_jur_2_1,"Es kann auch nicht vermieden werden, daß ungelernte weibliche und jugendliche Arbeiter an verhältnismäßig gefährlichen Maschinen beschäftigt werden, an Bohrmaschinen, Drehbänken, Pressen und sogar an Fräsmaschinen.",werden,vermieden
kafka_jur_2_1,"Es kann auch nicht vermieden werden, daß ungelernte weibliche und jugendliche Arbeiter an verhältnismäßig gefährlichen Maschinen beschäftigt werden, an Bohrmaschinen, Drehbänken, Pressen und sogar an Fräsmaschinen.",werden,beschäftigt
kafka_jur_2_1,"Die Folgen dieser Verhältnisse äußern sich selbst in Großbetrieben, die seit jeher als musterhaft eingerichtet angesehen wurden und gewiß auch jetzt das Äußerste zu leisten sich bemühen, was für die Unfallverhütung getan werden kann.",wurden,angesehen
kafka_jur_2_1,"Die Folgen dieser Verhältnisse äußern sich selbst in Großbetrieben, die seit jeher als musterhaft eingerichtet angesehen wurden und gewiß auch jetzt das Äußerste zu leisten sich bemühen, was für die Unfallverhütung getan werden kann.",werden,getan
kafka_jur_2_1,"Trotzdem stieg z.B. in einem solchen Betriebe die Zahl jener Unfälle, welche durch Augenverletzungen und Eindringen von Fremdkörpern in die Hornhaut veranlaßt werden, während der Kriegsdauer in erschreckend konsequenter Weise.",werden,veranlaßt
kafka_jur_0_6,"Denn Absatz 4 setzt eine Ausnahme von der im Absatz 3, Zahl 2, auch hinsichtlich der land- und forstwirtschaftlichen Betriebe statuierten Kollektivversicherung nur für den Fall fest, daß in einem land- oder forstwirtschaftlichen Betriebe eine zu der Betriebsanlage gehörige Kraftmaschine in solcher Weise benützt wird, daß nur eine Anzahl von Arbeitern und Betriebsbeamten der mit dem gesamten Maschinenbetriebe verbundenen Gefahr ausgesetzt ist.",wird,benützt
kafka_jur_0_6,"Würde man nun annehmen, daß das Gesetz auch bei den Baugewerbebetrieben nur jene Personen versichert haben wollte, die auf dem Baue oder den Bauplätzen der besonderen Baugefahr ausgesetzt sind, so wäre es nicht zu begreifen, warum gerade die die landwirtschaftlichen Motorbetriebe betreffende Ausnahme, die ja im Zusammenhang des Gesetzes erst nach den Baugewerbebetrieben angeführt werden, in einem eigenen Absatz mit auffallender Ausführlichkeit besonders hervorgehoben wird, ohne den geringsten Bezug auf die vorangehende wichtigere, die Baugewerbebetriebe betreffende Ausnahme, die sich in einem halben Nebensatze verstecken soll.",werden,angeführt
kafka_jur_0_6,"Würde man nun annehmen, daß das Gesetz auch bei den Baugewerbebetrieben nur jene Personen versichert haben wollte, die auf dem Baue oder den Bauplätzen der besonderen Baugefahr ausgesetzt sind, so wäre es nicht zu begreifen, warum gerade die die landwirtschaftlichen Motorbetriebe betreffende Ausnahme, die ja im Zusammenhang des Gesetzes erst nach den Baugewerbebetrieben angeführt werden, in einem eigenen Absatz mit auffallender Ausführlichkeit besonders hervorgehoben wird, ohne den geringsten Bezug auf die vorangehende wichtigere, die Baugewerbebetriebe betreffende Ausnahme, die sich in einem halben Nebensatze verstecken soll.",wird,hervorgehoben
kafka_jur_0_6,"Zwar greifen die schon erwähnten Ministerialverordnungen vom 3. April 1888 und vom 19. Juni 1889 in ihren «Erläuterungen» die betreffende Stelle aus ihrem Zusammenhange heraus, doch dürfen diese «Erläuterungen» nicht als Anordnungen der Regierung, sondern lediglich als Belehrung, als Meinungsäußerung angesehen werden und sind auch nur für einen bestimmten Anlaß, nämlich für die ersten Betriebsanmeldungen des Jahres 1888, herausgegeben worden.",werden,angesehen
kafka_jur_0_6,"Zwar greifen die schon erwähnten Ministerialverordnungen vom 3. April 1888 und vom 19. Juni 1889 in ihren «Erläuterungen» die betreffende Stelle aus ihrem Zusammenhange heraus, doch dürfen diese «Erläuterungen» nicht als Anordnungen der Regierung, sondern lediglich als Belehrung, als Meinungsäußerung angesehen werden und sind auch nur für einen bestimmten Anlaß, nämlich für die ersten Betriebsanmeldungen des Jahres 1888, herausgegeben worden.",worden,herausgegeben
kafka_jur_0_6,"Alle diese Bestimmungen aber betreffen nur Arbeiter in baulichen Gewerbebetrieben, während Bauarbeiten außerhalb solcher Gewerbebetriebe erst durch das Bau-Unfallversicherungsgesetz vom 11. Juli 1887 für versicherungspflichtig erklärt worden sind.",worden,erklärt
kafka_jur_0_6,"Es ist nun möglich, daß die scheinbare Unklarheit der bezüglichen Stelle unseres Gesetzes dadurch entstanden ist, daß zwei an sich völlig klare Bestimmungen der genannten zwei reichsdeutschen Gesetze in einem Satz zusammengezogen worden sind, wo sie, ihrem Ursprung entfremdet, leicht mißverstanden werden konnten.",worden,zusammengezogen
kafka_jur_0_6,"Es ist nun möglich, daß die scheinbare Unklarheit der bezüglichen Stelle unseres Gesetzes dadurch entstanden ist, daß zwei an sich völlig klare Bestimmungen der genannten zwei reichsdeutschen Gesetze in einem Satz zusammengezogen worden sind, wo sie, ihrem Ursprung entfremdet, leicht mißverstanden werden konnten.",werden,mißverstanden
kafka_jur_0_6,"Es pflegt daher oftmals vorzukommen, daß Publikationen prinzipieller Entscheidungen überhaupt nicht beachtet werden.",werden,beachtet
kafka_jur_0_6,Einer solchen Gefahr durfte aber die Frage der Werkstattversicherung nicht ausgesetzt werden.,werden,ausgesetzt
kafka_jur_0_8,"Es ist offenbar, daß eine Mitteilung in Versicherungsangelegenheiten, die dem Unternehmer nur durch die Zeitungen bekannt gemacht wird, ihn nicht so intensiv an seinen eigenen Betrieb und an dessen spezielle Bedürfnisse denken läßt, wie es besonders in diesem Falle notwendig ist.",wird,gemacht
kafka_jur_0_8,"Es trat zutage, daß das Verhältnis zwischen den Unternehmern und der Anstalt vielfach ein sehr vertrauensvolles ist, denn in den einzelnen Antworten wird das Gedeihen der Anstalt in Erwägung gezogen, und es wird ihrer Einsicht überlassen, in dieser Frage nur nach ihrem Gutdünken vorzugehen in der Voraussetzung, daß sie schon das Richtige wählen werde.",wird,gezogen
kafka_jur_0_8,"Es trat zutage, daß das Verhältnis zwischen den Unternehmern und der Anstalt vielfach ein sehr vertrauensvolles ist, denn in den einzelnen Antworten wird das Gedeihen der Anstalt in Erwägung gezogen, und es wird ihrer Einsicht überlassen, in dieser Frage nur nach ihrem Gutdünken vorzugehen in der Voraussetzung, daß sie schon das Richtige wählen werde.",wird,überlassen
kafka_jur_0_8,In anderen Fällen hingegen wurde auch das Zirkular um die erstrebte Wirkung gebracht.,wurde,gebracht
kafka_jur_0_8,"Nun hatten sie aber nicht bedacht, daß ihre Betriebe, in welchen in der Zwischenzeit meistens Dampfkessel zur Holzdämpfung aufgestellt worden waren, wenn nicht schon als Werften, so doch als Dampfkesselbetriebe der obligatorischen Versicherungspflicht unterliegen.",worden,aufgestellt
kafka_jur_0_8,"Während also einerseits die Anstalt diese Versicherungen nicht löschen konnte, hatten anderseits die Unternehmer mit der privaten Versicherungsgesellschaft Versicherungsverträge auf die Dauer von zehn Jahren geschlossen, die weder rückgängig gemacht, noch ($ 61 Arbeiter-Unfallversicherungsgesetz) von der Anstalt übernommen werden konnten, so daß die Unternehmer nun gezwungen waren, nach beiden Seiten hin Versicherungsbeiträge zu entrichten.",werden,übernommen
kafka_jur_0_8,"Wie intensiv die Agitation für die Ausscheidung der Werkstattversicherung betrieben worden ist, beweist die Tatsache, daß in der Betriebsgruppe der Zimmermeister, in welcher die Vereinigungen die meisten endgiltigen Erfolge aufzuweisen hatten, die merkwürdige Tatsache zu konstatieren ist, daß von dem gleichen Unternehmer, ehe von der Anstalt irgendeine Erledigung erfolgte, zweifache Erklärungen vorliegen.",worden,betrieben
kafka_jur_0_8,"In einer Erklärung, die in Druck gelegt war, wird bestimmt erklärt, die Zimmermeister seien zu hoch eingereiht, weshalb die Versicherung der Werkstatt- und Werkplatzarbeiten nicht aufrecht erhalten werden könne;",wird,erklärt
kafka_jur_0_8,"In einer Erklärung, die in Druck gelegt war, wird bestimmt erklärt, die Zimmermeister seien zu hoch eingereiht, weshalb die Versicherung der Werkstatt- und Werkplatzarbeiten nicht aufrecht erhalten werden könne;",werden,erhalten
kafka_jur_0_8,"in einer zweiten Erklärung sodann, welche wenige Tage später bei der Anstalt eingelangt ist, wird ebenso bestimmt die Versicherung im ganzen Umfang gewünscht und die erste Erklärung für gegenstandslos erklärt.",wird,gewünscht
